ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID
454612,aka,sε obi sua adwuma bi wie,"sε\\tobi\\tsua\\ta-dwuma\\tbi\\twie","\\tsomeone.INDEF\\tlearn\\tNpref-work\\tINDEF\\tfinish.CMPL",when someone graduates from her/his apprenticeship,,,
454613,aka,na ɔkɔyε amande ma ne wura,"na\\tɔ-kɔ-yε\\ta-mande\\tma\\tne\\twura","\\t3SG.SBJ-go.ITV-do\\tSG-rite.OBJ\\tCAUS\\tPOSS.3SG\\tboss",then he/she performs a profession for his/ her boss,,,
454614,aka,nam so gye ne ho,"nam\\tso\\tgye\\tne\\tho","walk\\ttop.LOC\\tcollect\\tPOSS.3SG\\tside",,,,
454615,aka,na ɔtumi pae anaa tew ne ho.,"na\\tɔ-tumi\\tpae\\tanaa\\ttew\\tne\\tho\\t","CONJ\\t3SG.SBJ-be_able\\tseparate\\tor\\tpluck\\tPOSS.3SG\\tbody.REFL\\t",and can choose where to work.,,,
454616,aka,sε obi sua adwuma bi wie,"sε\\tobi\\tsua\\ta-dwuma\\tbi\\twie","that\\tINDEF\\tlearn\\tNpref-work\\tINDEF\\tfinish.CMPL",,,,
454617,aka,na ɔkɔyε amande ma ne wura,"na\\tɔ-kɔ-yε\\ta-mande\\tma\\tne\\twura","FOC\\t3SG.SBJ-go.ITV-do\\tNpref-rite.OBJ\\tCAUS\\tPOSS.3SG\\tboss",he/ she performs a profession for his/ her boss,,,
454618,aka,nam so gye ne ho,,,,,,
454619,aka,na ɔtumi pae anaa tew ne ho.,,,,,,
454786,aka,me rehwehwɛ́ afi hánòm,"me\\tre-hwehwɛ́\\ta-fi\\thánòm","1SG.SBJ\\tPROG-seek\\tINF-come.out\\there.and.about",I intend to leave the neighbourhood,,,
454787,aka,me rebɔ mbɔdem awié adwùma yi ánsa,"me\\tre-bɔ\\tmbɔdem\\ta-wié\\tadwùma\\tyi\\tánsa","1SG.SBJ\\tPROG-try\\t\\tINF-finish\\twork\\tthis.DEF\\tbefore",I am trying to finish this work first.,,,
454788,aka,me rhwehwɛ́ sɛ mè bɛfi hánòm,"me\\thwehwɛ́\\tsɛ\\tmè\\tbɛ́-fi\\thánòm","1SG.SBJ\\tseek.STAT\\tCOMPL\\tI.1SG.SBJ\\tFUT.H-leave\\there.and.about",I am seeking to leave this neigborhood.,,,
454789,aka,me pɛ sɛ me bɛ́kɔ akɔ srá no,"me\\tpɛ\\tsɛ́\\tme\\tbɛ́-kɔ\\ta-kɔ\\tsrá\\tnò","1SG.SBJ\\twant.JUSS\\tthat.COMPL\\t1SG.SBJ\\tFUT.H-go.ITV\\tINF-go\\tvisit\\t3SG.OBJ",I want to go and visit him,,,
454790,aka,me rebɔ́ mbɔdem sɛ me bɛ́wié adwùma yi ánsa,"me\\trè-bɔ́\\tmbɔdem\\tsɛ\\tme\\tbɛ́-wié\\tadwùma\\tyi\\tánsa","1SG.SBJ\\tPROG-try\\t\\tCOMPL\\t1SG.SBJ\\tFUT.H-finish\\twork.OBJ\\tthis.DEF\\tbefore",I am trying to finish this job first.,,,
454791,aka,me repɛ Kofi akɔ,"me\\trè-pɛ\\tkofi\\ta-kɔ","1SG.SBJ\\tPROG-want\\tkofi\\tINF-go.ITV",intended meaning: I want Kofi to go.,,,
454792,aka,me repɛ́ akɔ̀ srá no,"me\\trè-pɛ́\\ta-kɔ̀\\tsrá\\tno","1SG.SBJ\\tPROG-want\\tINF-go.ITV\\tvisit\\t3SG.OBJ",I want to visit him,,,
454793,aka,ɔbisáà sɛ́ ɔbae aná,"ɔ-bisá-à\\tsɛ́\\tɔ-ba-e\\taná","3SG.SBJ-ask-PAST\\t\\t3SG.SBJ-come-PAST\\t",He asked whether he came or not,,,
454794,aka,Kofi bisáà nó màa ɔ maa no bi,"kofi\\tbisá-à\\tnó\\tmà-a\\tɔ\\tma-a\\tno\\tbi","kofi.SBJ\\task-PAST\\t3SG.OBJ\\tCAUS-PAST\\t3SG.SBJ\\tgive-PAST\\t3SG.OBJ\\tsome.INDEF","Kofi asked him to give him some, and he did",,,
454795,aka,wó báè nó ná ɔ̀ túrù nè bá,"wó\\tbá-è\\tnó\\tná\\tɔ̀\\ttúrù\\tnè\\tbá","You.2SG.SBJ\\tcome-PAST\\tDEF\\tFOC\\t3SG.SBJ\\tcarry.STAT\\tPOSS.3SG\\tbaby.OBJ",When you came she was carrying her child,,,
454796,aka,wó bɛ́bá nó ná ɔ̀  túrù nè bá,"wó\\tbɛ́-bá\\tnó\\tná\\tɔ̀\\ttúrù\\tnè\\tbá","You.2SG.SBJ\\tFUT.H-come\\tDEF\\tFOC\\t3SG.SBJ\\tcarry.STAT\\tPOSS.3SG\\tbaby.OBJ",When you will come she will be carring her child,,,
454797,aka,ɔ faa adar no ara,"ɔ̀\\tfa\\tadar\\tno\\tara","3SG.SBJ\\ttake\\tmachete.OBJ\\tDEF\\t",S/he picked up the machete.,,,
454798,aka,ɔ faa adar no ara,"ɔ́\\tfa-a\\tadar\\tno\\tara","3SG.SBJ\\ttake-PAST\\tmachete.OBJ\\tDEF\\tFOC",While s/he picked up the machete...,,,
454799,aka,Ètɔɔn ekutu no wiei,"è-tɔ-ɔn\\tekutu\\tno\\twiei","3SG.SBJ-sell-PAST\\torange\\tDEF\\t",S/he was selling the oranges,,,
454800,aka,Étɔɔn ekutu no wiei,"é-tɔ-ɔn\\tekutu\\tno\\twiei","3SG.SBJ-sell-PAST\\torange.OBJ\\tDEF\\t",When you finish selling the oranges,,,
453169,aka,sε obi de dwumadi bi ba awiei na ɔfi bea hɔ.,"sε\\tobi\\tde\\tdwumadi\\tbi\\tba\\tawiei\\tnà\\tɔ-fi\\tbea\\thɔ","\\tsomeone.INDEF\\ttake\\twork\\tsome.INDEF\\tcome\\tend\\tCONJ\\t3SG.SBJ-go.out\\tplace\\tthere.DXS.DIST",It means for someone to bring a work to an end and move away from the place.,,,
453170,aka,"Sε yεpɔn adwuma a, yεbεnantew akɔ fie.","sε\\tyε-pɔn\\tadwuma\\ta\\tyε-bε-nantew\\ta-kɔ\\tfie","COND\\t1PL.SBJ-close\\twork\\tCOND\\t1PL.SBJ-FUT.H-walk\\tCONS-go.ITV\\thome.PLC",When we close from work we will walk home.,,,
453171,aka,sε adwumawura ma obi a ne mbere aso (wɔ onyin mu) kwan ma ɔgyae adwuma.,"sε\\tadwumawura\\tma\\tobi\\ta\\tne\\tmbere\\ta-so\\t(wɔ\\tonyin\\tmu)\\tkwan\\tma\\tɔ-gyae\\tadwuma","that\\temployer\\tallow\\tsomeone.INDEF\\tREL\\t3SG.POSS\\ttime\\tPRF-TOP\\tbe\\tgrowth\\tinside\\tway\\tCAUS\\t3SG.SBJ-stop\\twork",It means for an employer to allow someone who is at his retirement age to retire from work. ,,,
453172,aka,"Papa Takyi di mfe aduosia a, wɔbεpɔn no adwuma.","papa\\ttakyi\\tdi\\tm-fe\\ta-du-o-sia\\ta\\twɔ-bε-pɔn\\tne\\tadwuma","man.TTL\\ttakyi\\teat\\tPL-year\\tPL-ten-x-six\\tREL\\t3PL.SBJ-FUT.H-close\\t3SG.POSS\\twork.OBJ",When Mr. Takyi turns 60 he will be made to retire from his work.,,,
453173,aka,sε obi fi bea bi a εwɔ soro ba fam.,"sε\\tobi\\tfi\\tbea\\tbi\\ta\\tε-wɔ\\tsoro\\tba\\tfam","that\\tsomeone.INDEF\\tcome.from\\tplace\\tsome.INDEF\\tREL\\t3SG.INANIM.SBJ-be\\ttop\\tcome\\tdown",To come down from a higher place.,,,
453174,aka,Opoku  too ne ho si fii dan no so.,"opoku\\tto-o\\tne\\tho\\tsi\\tfi-i\\tdan\\tno\\tso","SBJ\\tthrow-PAST\\t3SG.POSS\\tbody.REFL\\tdescend\\tcome.from-PAST\\tbuilding\\tDEF\\ttop.LOC",Opoku threw himself down from the top of the building.,,,
453175,aka,sε adwumawura ma obi a ne mbere aso,"sε\\ta-dwumawura\\tma\\tobi\\ta\\tne\\tm-bere\\ta-so","that\\tNpref-employer\\tgive\\tsomeone.INDEF\\tREL\\t3SG.POSS\\tPL-time\\tPRF-beUp",For an employer to allow someone whose time is up,,,
453176,aka,(wɔ onyin mu) kwan ma ɔgyae adwuma,"(wɔ\\to-nyin\\tmu)\\tkwan\\tma\\tɔ-gyae\\ta-dwuma","be\\tNpref-grow.V>N\\tinside\\tway\\tCAUS\\t3SG-stop\\tNpref-work",to retire and stop working,,,
453177,aka,sε obi sua adwuma bi wie na ɔkɔyε amande ma ne wura,"sε\\tobi\\tsua\\ta-dwuma\\tbi\\twie\\tnà\\tɔ-kɔ-yε\\ta-mande\\tma\\tne\\twura","if.COND\\tsomeone.INDEF\\tlearn\\tNpref-work\\tsome.INDEF\\tfinish.CMPL\\tCONJ\\t3SG.SBJ-go.ITV-do\\tNpref-rite\\tgive\\t3SG.POSS\\temployer.OBJ",If someone finish learning a career and goes to perform a profession for the boss,,,
453178,aka,nam so gye ne ho na ɔtumi pae anaa tew ne ho,"nam\\tso\\tgye\\tne\\tho\\tna\\tɔ-tumi\\tpae\\tanaa\\ttew\\tne\\tho","walk\\ttop\\tcollect\\t3SG.POSS\\tREFL\\t\\t3SG.SBJ-can\\tseparate\\tor.CONJ\\tpluck\\t3SG.POSS\\tREFL",,,,
453179,aka,na ɔkɔyε amande ma ne wura,"nà\\tɔ-kɔ-yε\\ta-mande\\tma\\tne\\twura","CONJ\\t3SG.SBJ-go.ITV-do\\tNpref-rite.OBJ\\tgive\\t3SG.POSS\\tboss",And he/she goes to perform rites for his/her boss,,,
453180,aka,nam so gye ne ho na ɔtumi pae anaa tew ne ho.,"nam\\tso\\tgye\\tne\\tho\\tna\\tɔ-tumi\\tpae\\tanaa\\ttew\\tne\\tho\\t","meat.OBJ\\ttop.LOC\\texcept\\t3SG.POSS\\tside\\tFOC\\t3SG-be_able\\tseparate\\tor\\tpluck\\t3SG.POSS\\tside\\t",,,,
453962,aka,Dorothee rehwehwɛ ne ba no,"dorothee\\tre-hwe-hwɛ\\tne\\tba\\tno","SBJ\\tPROG-REDP-look\\ther.POSS.3SG\\tchild.OBJ\\tDEF",Dorothee is looking for her child,,,
453963,aka,Yaa gyegyee nkwadaa no sika,"yaa\\tgye-gye-e\\tn-kwadaa\\tno\\tsika","yaa.SBJ\\tREDP-collect-PAST\\tPL-child\\tDEF\\tmoney.OBJ",Yaa collected the children's money,,,
453964,aka,Alidu toto nam wɔ gyaade hɔ,"alidu\\tre-to-to\\tnam\\twɔ\\tgyaade\\thɔ","SBJ\\tPROG-REDP-roast\\tmeat.OBJ\\tin.LOC\\tkitchen\\tthere.DXS.DIST",Alidu is roasting meat in the kitchen,,,
453965,aka,Nkuronkuro beberee wɔ kwan so,"nkuro-n-kuro\\tbeberee\\twɔ\\tkwan\\tno\\tso","REDP-PL-town\\tmany\\tbe\\tway\\tDEF\\ton.LOC",There are many towns on the way/road,,,
453966,aka,Obi atwitwa nnua agu ɛdan no akyi,"obi\\ta-twi-twa\\tn-nua\\ta-gu\\tɛdan\\tno\\takyi","someone.INDEF\\tPRF-REDP-cut\\tPL-tree\\tPRF-put\\thouse\\tDEF\\tback.OBJ",Someone has cut trees and put them behind the house,,,
453967,aka,W'akeka akyerɛ wɔn nyinaa,"w'-a-ke-ka\\ta-kyerɛ\\twɔn\\tnyinaa","3SG-PRF-REDP-tell\\tPRF-show\\tthem.3PL.OBJ\\tall",He has told all of them,,,
453968,aka,dumdum nkanea no ansa na w'ada,"dum-dum\\tn-kanea\\tno\\tansa\\tna\\tw-a-da","REDP-turn_off\\tPL-light\\tDEF\\tbefore\\tFOC\\t2SG.SBJ--sleep",turn off the lights before you sleep,,,
453969,aka,Yesu hyirahyiraa n'asuafoɔ no,"yesu\\thyira-hyira-a\\tn'-a-sua-foɔ\\tno","Jesus\\tbless.REDP-bless-PAST\\t3SG.POSS-PL-learn-ASS\\tDEF",Jesus blessed his disciples,,,
453970,aka,ɔbaa bi bɛtontɔn nneɛma wɔ ha,"ɔbaa\\tbi\\tbɛ-ton-tɔn\\tnneɛma\\twɔ\\tha","woman.SBJ\\tINDEF\\tcome-REDP-sell\\tthings.OBJ\\tbe\\there",A woman comes to sell things here,,,
453971,aka,Ernest bɛkoakoa nnadeɛ no,"ernest\\tbɛ-koa-koa\\tn-nadeɛ\\tno","SBJ\\tFUT.H-REDP-bend\\tPL-metal\\tDEF",Ernest will bend the metal,,,
453972,aka,Papa tiatia bi baa ha,"papa\\ttia-tia\\tbi\\tba-a\\tha","man.SBJ\\tREDP-short\\tINDEF\\tcome-PAST\\there.DXS.APPROX",A short man came here,,,
453973,aka,Mmranteɛ no hyehyɛ ntade nkɔkɔɔnkɔkɔɔ,"m-mranteɛ\\tno\\thye-hyɛ\\tn-taade\\tnkɔkɔɔ-n-kɔkɔɔ","PL-young_man\\tDEF\\tREDP-wear\\tPL-dress\\tREDP-PL-red",The young men are wearing red clothes,,,
453974,aka,Yaa rededa ne ba wɔ dan no mu,"yaa\\tre-de-da\\tne\\tba\\twɔ\\tdan\\tno\\tmu","yaa.SBJ\\tPROG-REDP-sleep\\t3SG.POSS\\tchild.OBJ\\tbe\\thouse.OBJ\\tDEF\\tinside",Yaa is putting her child to sleep in the room,,,
453975,aka,Abaayewa no hyɛ ataade ketekete bi,"a-baayewa\\tno\\thyɛ\\tataade\\tkete-kete\\tbi","SG-girl.SBJ\\tDEF\\twear\\tdress.OBJ\\tREDP-small\\tINDEF",The girl is wearing a very small dress,,,
453976,aka,bisabisa nkwadaa no ma me,"bisa-bisa\\tn-kwadaa\\tno\\tma\\tme","ask-REDP\\tPL-child.OBJ\\tDEF\\tgive\\t1SG.OBJind",ask the children for me,,,
453977,aka,frɛfrɛ wɔn nyinaa ma me,"frɛ-frɛ\\twɔn\\tnyinaa\\tma\\tme","REDP-call\\tthem.3PL.OBJ\\tall\\tgive\\tme.1SG.OBJ",Call all of them for me,,,
453978,aka,yiyi ntaadeɛ no fri mpa no so,"yi-yi\\tn-taadeɛ\\tno\\tfri\\tmpa\\tno\\tso","REDP-remove\\tPL-dress\\tDEF\\tfrom\\tbed\\tDEF\\ton.LOC",remove the dresses from the bed,,,
453979,aka,hwehwɛ sika no ma me,"hwe-hwɛ\\tsika\\tno\\tma\\tme","REDP-look\\tmoney\\tDEF\\tgive\\tme.OBJ",search for the money for me,,,
453980,aka,Kwasi bedidi ha dabiara,"kwasi\\tbe-di-di\\tha\\tdabiara","SBJ\\tcome-REDP-eat\\there.DXS.APPROX\\teveryday",Kwasi comes here to eat everyday,,,
453981,aka,Mango bubuu abaa no,"mango\\tbu-bu-u\\tabaa\\tno","SBJ\\tREDP-break-PAST\\tstick\\t3SG.OBJ",Mango broke the stick,,,
453982,aka,Kwame kyerɛkyerɛɛ asɛm no mu,"kwame\\tkyerɛ-kyerɛ-ɛ\\tasɛm\\tno\\tmu","Kwame.SBJ\\tREDP-show-PAST\\tissue.OBJ\\tDEF\\tinside",Kwame explained the issue,,,
453983,aka,Asaase no yɛ nnuannua,"asaase\\tno\\tyɛ\\tnnua-n-nua","land\\tDEF\\tbe.PRES\\t-PL-tree",The land is full of trees(woody),,,
453984,aka,yɛ no ntɛmntɛm,"yɛ\\tno\\tntɛm-ntɛm","do\\t3SG.OBJ\\tREDP-quick",do it quickly,,,
453985,aka,Nkuronkuro beberee wɔ Trondheim ne Oslo kwan no so,"nkuro-n-kuro\\tbeberee\\twɔ\\ttrondheim\\tne\\tOslo\\tkwan\\tno\\tso","REDP-PL-town\\tmany\\tbe\\t\\tand\\t\\tway\\tDEF\\ttop.LOC",There are so many towns along the road that links Trondheim and Oslo,,,
453986,aka,Nkuro beberee wɔ Trondheim ne Oslo Kwan no so,"n-kuro\\tbeberee\\twɔ\\ttrondheim\\tne\\tOslo\\tkwan\\tno\\tso","PL-town\\tmany\\tbe\\t\\tand\\t\\tway\\tDEF\\ttop.LOC",There are many towns along the road that links Trondheim and Oslo,,,
453987,aka,Joy saa fɛfɛfɛ wɔ dwabɔ no ase,"joy\\tsa-a\\tfɛ-fɛ-fɛ\\twɔ\\tdwabɔ\\tno\\tase","SBJ\\tdance-PAST\\tREDP-REDP-beautiful\\tat.LOC\\tdurbar\\tDEF\\tunder.LOC",Joy danced beautifully at the durbar,,,
453988,aka,ɔbaa bi bɛtɔn nneɛma wɔ ha,"ɔbaa\\tbi\\tbɛ-tɔn\\tnneɛma\\twɔ\\tha","woman.SBJ\\tINDEF\\tcome-sell\\tthings.OBJ\\tbe\\there.LOC",A woman comes to sell things here,,,
453989,aka,Kaja dodɔ asuafoɔ no,"kaja\\tdo-dɔ\\ta-sua-foɔ\\tno","SBJ\\tREDP-love\\tPL-learn-ASS.PL\\tDEF",Kaja loves the students,,,
453990,aka,Kaja dɔ osuani no,"kaja\\tdɔ\\to-sua-ni\\tno","SBJ\\tlove\\t3SG-learn-ANIM\\tDEF",Kaja loves the student,,,
453991,aka,hwɛ ataadeɛ no,"hwɛ\\tataadeɛ\\tno","look\\tdress.OBJ\\tDEF",look at the dress,,,
453992,aka,hwehwɛ ataadeɛ no,"hwe-hwɛ\\tataadeɛ\\tno","REDP-look\\tdress.OBJ\\tDEF",search for the dress,,,
453993,aka,Nkwadaa no awuwu,"n-kwadaa\\tno\\ta-wu-wu","PL-child\\tDEF\\tPRF-REDP-die",The children have died,,,
453994,aka,Ama bɔɔ ɛpono no mu panpan nanso obiara angye so,"ama\\tbɔ-ɔ\\tɛpono\\tno\\tmu\\tpan-pan\\tnanso\\tobiara\\ta-n-gye\\tso","ama.SBJ\\thit-PAST\\tdoor\\tDEF\\tinside\\tREDP-\\tbut\\teveryone.INDEF\\tPAST-NEG-collect\\ton.LOC",Ama knocked hard on the door but no one responded,,,
453995,aka,Toto apono no mu ansa na wada,"to-to\\ta-pono\\tno\\tmu\\tansa\\tna\\tw-a-da","close.REDP-close\\tPL-door\\tDEF\\tinside\\tbefore\\tFOC\\tyou.2SG.SBJ-INF-sleep",close the doors before you sleep,,,
453996,aka,Fiifi kɔpagyapagya nnadeɛ wɔ gyemʊ hɔ,"fiifi\\tkɔ-pagya-pagya\\tn-nadeɛ\\twɔ\\tgyemo\\thɔ","SBJ\\tgo.ITV-lift.REDP-lift\\tPL-metal\\tLOC\\tgym\\tthere.DXS.DIST",Fiifi goes to lift weights at the gym,,,
453997,aka,miamia so ma no nyɛ merɛmerɛmerɛ,"mia-mia\\tso\\tma\\tno\\tn-yɛ\\tmerɛ-merɛ-merɛ","REDP-compress\\ttop.LOC\\tCAUS\\tDEF\\tit.3SG.SBJ-be\\tREDP-REDP-soft",compress it so that it will become very soft,,,
453998,aka,tuatua ntokuro no nyinaa,"tua-tua\\tn-tokuro\\tno\\tnyinaa","REDP-seal\\tPL-hole.OBJ\\tDEF\\tall",Seal all the holes,,,
453999,aka,matuatua meho aka nyinaa,"m-a-tua-tua\\tme-ho\\ta-ka\\tnyinaa","1SG.SBJ-PRF-REDP-pay\\t1SG-REFL\\tPL-debt\\tall",I have paid all my debts,,,
454000,aka,Tikyafoɔ no baa na yɛre seresere wɔn,"tikya-foɔ\\tno\\tba-a\\tna\\tyɛ-re\\tsere-sere\\twɔn","teacher-PL\\tDEF\\tcome-FOC\\t\\twe.3PL.SBJ-PROG\\tREDP-laugh\\tthem.3PL.OBJ","when the teachers come, then we will be laughing at them",,,
454001,aka,"Mehuu Commonwealth Hall mmranteɛ no, na wɔhyehyɛ ntaadeɛ nkɔkɔɔnkɔkɔɔ","me-hu-u\\tcommonwealth_hall\\tm-mranteɛ\\tno\\tna\\twɔ-hye-hyɛ\\tn-taadeɛ\\tnkɔkɔɔ-nkɔkɔɔ","1SG.SBJ-see-PAST\\t\\tPL-people\\tDEF\\tFOC\\t3PL.SBJ-REDP-wear\\tPL-dress\\tREDP-red",I saw the commonwealth hall guys. They were in red dresses (shirts),,,
454002,aka,Ne nsa mu yɛ merɛmerɛmerɛ sɛ akwadaa foforɔ nsa mu,"ne\\tnsa\\tmu\\tyɛ\\tmerɛ-merɛ-merɛ\\tsɛ\\takwadaa\\tfoforɔ\\tnsa\\tmu","3SG.POSS\\thand.SBJ\\tinside.LOC\\tbe\\tREDP-REDP-soft\\tlike.CMPR\\tchild\\tnew\\thand\\tinside",Her palms are as soft as that of a new born baby,,,
454003,aka,ɔbobɔɔ no sei kumkum,"ɔ-bo-bɔ-ɔ\\tno\\tsei\\tkum-kum","3SG.SBJ-REDP-hit-PAST\\t3SG.OBJ\\tlike.CMPR\\t-sound","He hit him like ""kumkum""",,,
454004,aka,hwehwɛɛ,ɕɥɪ́-ɕɥɛ́-ɛ̀,REDP-look-PAST,looked,,,
454005,aka,Mɛhwɛ  no,"m-ɛ-hwɛ\\tno","1SG.SBJ-FUT.H-look\\t3SG.OBJ",I will look at him,,,
454006,aka,Mɛhwehwɛ no,"m-ɛ-hwe-hwɛ\\tno","1SG.SBJ-FUT.H-REDP-look\\t3SG.OBJ",I will look for him,,,
454007,aka,sɛ fufuo no anyɛ aba-aba a na nkwan no ayɛ nsuo-nsuo,"sɛ\\tfufuo\\tno\\ta-n-yɛ\\taba-aba\\ta\\tna\\tnkwan\\tno\\ta-yɛ\\tnsuo-nsuo","if.COND\\t\\tDEF\\tPAST-NEG-COP\\tREDP-lump\\tCOND\\t\\tsoup\\tDEF\\tPRF-COP\\tREDP-water.N>ADJ","if the fufu does not become lumpy, the soup becomes soggy",,,
454008,aka,Sika mpem-mpem ntumi ntɔ nkwa,"sika\\tmpem-m-pem\\tn-tumi\\tn-tɔ\\tnkwa","money.SBJ\\tREDP-PL-thousand\\tNEG-able\\tNEG-buy\\tlife.OBJ",Thousands of money cannot buy life,,,
454009,aka,"sɛ mpemmpem tan me a, mpemmpem na dɔ me","sɛ\\tmpem-m-pem\\ttan\\tme\\ta\\tmpem-m-pem\\tna\\tdɔ\\tme","if.COND\\tREDP-PL-thousand\\thate\\t1SG.OBJ\\tCOND\\tREDP-PL-thousand\\tFOC\\tlove\\t1SG","If a thousand(people) hate me, a thousand(people) love me",,,
454010,aka,Siesie no mmiɛnsa mmiɛnsa,"sie-sie\\tno\\tmmiɛnsa-mmiɛnsa","REDP-arrange\\t3SG.OBJ\\tREDP-three",Arrange it into groups of three,,,
454011,aka,W'ahyehyɛ no ahananahanan,"w'-a-hye-hyɛ\\tno\\tahanan-ahanan","3PL.SBJ-PRF-REDP-arrange\\t3SG.OBJ\\tREDP-four_hundred",They have arranged it in (groups of) four hundred,,,
454012,aka,kaa no yɛ fɛ,"kaa\\tno\\tyɛ\\tfɛ","car.SBJ\\tDEF\\tbe\\tnice",The car is nice,,,
454013,aka,kaa fɛfɛ no,"kaa\\tfɛ-fɛ\\tno","car\\tREDP-nice\\tDEF",The nice car,,,
454014,aka,ɛdan no yɛ tan,"ɛ-dan\\tno\\tyɛ\\ttan","SG-house\\tDEF\\tCOP\\tugly",The house is not nice,,,
454015,aka,ɛdan tantan no,"ɛ-dan\\ttan-tan\\tno","SG-house\\tREDP-ugly\\tDEF",The ugly (not nice) house,,,
454016,aka,kaa fɛ no,"kaa\\tfɛ\\tno","car\\tnice\\tDEF",The nice car,,,
454017,aka,Aduane no yɛ dɛ,"aduane\\tno\\tyɛ\\tdɛ","food.SBJ\\tDEF\\tCOP\\tsweet",The food is sweet (delicious),,,
454018,aka,Aduane dɛdɛ no,"aduane\\tdɛ-dɛ\\tno","food\\tREDP-sweet\\tDEF",The sweet (delicious) food,,,
454019,aka,Aduane dɛ no,"aduane\\tdɛ\\tno","food\\tsweet\\tDEF",The sweet food,,,
454020,aka,aponkye su mɛɛmɛɛ,"aponkye\\tsu\\tmɛɛ-mɛɛ","goat.SBJ\\tcry\\t-",The goat cries mɛɛmɛɛ ,,,
454021,aka,Basiloonafoɔ bɔɔlobɔ akɔyɛ pepapepa,"basiloona-foɔ\\tbɔɔlo-bɔ\\ta-kɔ-yɛ\\tpepa-pepa","Barcelona-ASS\\tfootball-play\\tPRF-go.ITV-COP\\tREDP-",Barcelona's style of play is passing,,,
454022,aka,drɔba no de nkakrankakra sanee bepɔ no,"drɔba\\tno\\tde\\tnkakra-nkakra\\tsane-e\\tbepɔ\\tno","driver.SBJ\\tDEF\\t\\tREDP-slow\\tdescend-PAST\\tmountain\\tDEF",The driver descended the mountain slowly (he drove slowly down the mountain),,,
454023,aka,ɔnantee bɔkɔbɔkɔ kɔɔ ahemfie hɔ,"ɔ-nante-e\\tbɔkɔ-bɔkɔ\\tkɔ-ɔ\\ta-hem-fie\\thɔ","3SG.SBJ-walk-PAST\\tREDP-slow\\tgo.ITV-PAST\\tPL-chief-house.OBJ\\tthere.DXS.DIST",he walked slowly to the chief's palace,,,
454024,aka,ɔayɛ ne no nyaanyaa nanso ɔnyɛ,"ɔ-a-yɛ\\tne\\tho\\tnyaa-nyaa\\tnanso\\tɔ-n-yɛ","3SG.SBJ-PRF-make\\tPOSS.3SG\\tself.REFL\\tREDP-calm\\tbut\\t3SG.SBJ-NEG-be",He appears to be a calm person but he is not,,,
454025,aka,ataade kɔkɔɔ no,"ataade\\tkɔkɔɔ\\tno","dress\\tred\\tDEF",The red dress,,,
454026,aka,ntaade nkɔkɔɔ no,"n-taade\\tn-kɔkɔɔ\\tno","PL-dress\\tPL-red\\tDEF",The red dresses,,,
454027,aka,apem,a-pem,SG-thousand,one thousand,,,
454028,aka,mpem,m-pem,PL-thousand,several thousand,,,
454029,aka,sidi apem,"sidi\\ta-pem","cedi\\tSG-thousand",thousand cedis,,,
454030,aka,sidi mpem mmienu,"sidi\\tm-pem\\tmmienu","cedi\\tPL-thousand\\ttwo",two thousand cedis,,,
454031,aka,sidi apem mmienu,"sidi\\ta-pem\\tmmienu","cedi\\tSG-thousand\\ttwo",a thousand and two cedis,,,
454032,aka,M'asiesie bayerɛ no mmiɛnsammiɛnsa,"m-'a-sie-sie\\tbayerɛ\\tno\\tmmiɛnsa-mmiɛnsa","1SG.SBJ-PRF-REDP-arrange\\tyam.OBJ\\tDEF\\tREDP-three",I have arranged the yam into groups of three,,,
454033,aka,ɛpono kɛsɪɛ no,"ɛ-pono\\tkɛsɪɛ\\tno","SG-door\\tbig\\tDEF",The big door,,,
454034,aka,apono akɛsɪɛ no,"a-pono\\ta-kɛsɪɛ\\tno","PL-door\\tPL-big\\tDEF",The big doors,,,
454035,aka,ahanan,a-ha-nan,-hundred-four,four hundred,,,
454036,aka,ahananahanan,ahanan-a-ha-nan,REDP-PL-hundred-four,,,,
454037,aka,kukrukukru no gyaea kekakeka nso bɛgyae,"kukru-kukru\\tno\\tgyae-a\\tkeka-keka\\tnso\\tbɛ-gyae","REDP-\\tDEF\\tstop-PAST\\tREDP-\\talso.ADD\\tFUT.H-stop",A common wise saying that talks about cause and effect.,,,
454038,aka,Watete ntoma no pasapasa,"w-a-te-te\\tntoma\\tno\\tpasa-pasa","3PL.SBJ-PRF-REDP-tear\\tcloth.OBJ\\tDEF\\tREDP-haphazardly",they have torn the cloth into pieces,,,
454039,aka,Bolt tu amirika kikikiki sɛ pɔnkɔ,"bolt\\ttu\\tamirika\\tkiki-kiki\\tsɛ\\tpɔnkɔ","SBJ\\trun\\tspeed\\tREDP-\\tlike.CMPR\\thorse",Bolt runs like a horse,,,
454040,aka,Yayra kɔ afuom dakodako,"yayra\\tkɔ\\tafuo-m\\tdako-da-ko","SBJ\\tgo.ITV\\tfarm.OBJ-inside\\tREDP-day-one",Yayra goes to the farm once in a while,,,
454041,aka,Mansa didi dodo,"mansa\\tdi-di\\tdodo","mansa.SBJ\\tREDP-eat\\tvery",Mansa eats too much,,,
454042,aka,odidi daadaa,"o-di-di\\tdaa-daa","3SG.SBJ-REDP-eat\\t-all_the_time",She eats all the time,,,
